"ServerName","SQS_logodds","SE_SQS","CI_low","CI_high","MeasuredSkill","UnmeasuredCraft"
"Ilya Ivashka",0.0827478487276426,0.099786225075112,-0.112829558572784,0.27832525602807,-0.0915441982204793,0.174292046948122
"Henri Laaksonen",0.0767883085765979,0.132839696397966,-0.183572712080651,0.337149329233847,-0.110235169233391,0.187023477809989
"Frances Tiafoe",0.0766988200086724,0.0718586023921313,-0.0641414526592887,0.217539092676634,0.00549637244136423,0.0712024475673082
"Tennys Sandgren",0.076438603850444,0.116273181483577,-0.151452644225256,0.304329851926143,0.00652513287843241,0.0699134709720115
"Botic Van De Zandschulp",0.0749819854760813,0.0888132393044471,-0.0990887649109722,0.249052735863135,-0.0526304646703026,0.127612450146384
"Quentin Halys",0.0738294914290856,0.125540929888444,-0.172226209737932,0.319885192596103,0.053956181445065,0.0198733099840206
"Nicolas Jarry",0.0736221113994158,0.111543669107419,-0.144999462754579,0.29224368555341,-0.0723796480251482,0.146001759424564
"Roman Safiullin",0.0647521716386155,0.12547979152607,-0.181183700540076,0.310688043817307,-0.10672392174026,0.171476093378876
"Marton Fucsovics",0.0553544527628346,0.100020287611262,-0.140681708678576,0.251390614204245,-0.0775895542624946,0.132944007025329
"Andreas Seppi",0.0534249598247351,0.112178099724953,-0.166440075490316,0.273289995139786,-0.037405293473095,0.0908302532978301
"Dominic Thiem",0.0498628317097681,0.0983905272741542,-0.14297905816748,0.242704721587016,0.0119660381623081,0.03789679354746
"Jakub Mensik",0.0488752486457329,0.141138212659012,-0.227750565008286,0.325501062299752,0.0385355157985983,0.0103397328471345
"Daniil Medvedev",0.0448625961260049,0.0722097121554562,-0.0966658390326934,0.186391031284703,0.0349815334167629,0.00988106270924207
"Jason Kubler",0.0359412515022066,0.134858967546827,-0.228377467881831,0.300259970886244,-0.0470272817276032,0.0829685332298098
"Tallon Griekspoor",0.0355887617562686,0.117902689104773,-0.195496262569509,0.266673786082046,-0.0421166679091401,0.0777054296654087
"Alexander Bublik",0.0304495141564,0.1214565424125,-0.207600934658862,0.268499962971662,-0.0399255271557455,0.0703750413121456
"Peter Gojowczyk",0.0284227254655234,0.107288059495808,-0.18185800711745,0.238703458048497,-0.0364082141086025,0.0648309395741259
"Marin Cilic",0.028391985809535,0.0959863158964718,-0.159737736356234,0.216521707975304,0.0620188837119428,-0.0336268979024078
"Marcos Baghdatis",0.028127796872171,0.143131370212967,-0.252404533803113,0.308660127547455,-0.0399869659695133,0.0681147628416843
"Aljaz Bedene",0.0236983848785041,0.13427256412243,-0.239471004913304,0.286867774670313,0.0387367402894788,-0.0150383554109747
"Ben Shelton",0.0224282820666481,0.0981428551810091,-0.16992817942806,0.214784743561356,-0.081650098009874,0.104078380076522
"Karen Khachanov",0.0190538080621225,0.0940534604703381,-0.165287587081102,0.203395203205347,0.00739469377708494,0.0116591142850376
"Steve Johnson",0.0122761200582713,0.11687592017538,-0.216796474145452,0.241348714261995,0.00798125233386286,0.0042948677244084
"Egor Gerasimov",0.0104437946720904,0.128116618813031,-0.240660164022498,0.261547753366679,0.0329699972214054,-0.022526202549315
"Kamil Majchrzak",0.00243422988258251,0.148499847526315,-0.288620122978685,0.29348858274385,-0.00320477635627371,0.00563900623885623
"Mischa Zverev",0.00120998632346039,0.140666882912137,-0.27449203800184,0.276912010648761,-0.023437442926273,0.0246474292497334
"Thiago Seyboth Wild",-0.00238144071395588,0.142713729828745,-0.282095211277676,0.277332329849764,-0.0187439361134607,0.0163624953995048
"Richard Gasquet",-0.00320016395365301,0.090140455672234,-0.179872210621261,0.173471882713955,-0.0304345833745494,0.0272344194208964
"Denis Shapovalov",-0.00510714066348764,0.089593590930313,-0.180707352132515,0.17049307080554,0.00312324573265043,-0.00823038639613808
"Borna Coric",-0.00639622148250211,0.135307078079839,-0.271593221372335,0.258800778407331,0.0473243912914458,-0.053720612773948
"Marcos Giron",-0.00990042549356786,0.120245952797195,-0.245578162262773,0.225777311275637,-0.10039013100549,0.0904897055119223
"Ugo Humbert",-0.0101698981288704,0.119212360775169,-0.243821831760197,0.223482035502456,-0.112680762082616,0.102510863953745
"Brandon Nakashima",-0.0105137090110875,0.0922772345473799,-0.191373765316907,0.170346347294732,0.0384323723032451,-0.0489460813143326
"Gabriel Diallo",-0.0212201517639695,0.142237783866951,-0.300001085383985,0.257560781856046,-0.0486269978214243,0.0274068460574548
"Borna Gojo",-0.0250227318736239,0.144511796670259,-0.308260648688506,0.258215184941258,-0.00811156392560248,-0.0169111679480214
"Thiago Monteiro",-0.0283602914414195,0.113403391076505,-0.25062685367608,0.193906270793241,-0.0364574903182778,0.00809719887685823
"Tommy Paul",-0.0299678106480867,0.0963934444567896,-0.218895490129156,0.158959868832983,-0.118772794978056,0.0888049843299694
"Daniel Evans",-0.0355932654040946,0.0915328537734483,-0.214994362202224,0.143807831394035,-0.114951594485383,0.0793583290812882
"Grigor Dimitrov",-0.0358300827506826,0.0861244285181288,-0.204630860835309,0.132970695333944,-0.0219649397264262,-0.0138651430242564
"Aleksandar Vukic",-0.0362537922548312,0.1510948060288,-0.332394170322345,0.259886585812683,-0.017492003072766,-0.0187617891820652
"Dominic Stricker",-0.0406868298227519,0.133123703480882,-0.30160449413387,0.220230834488366,0.036508960557647,-0.0771957903803989
"Joao Sousa",-0.0470678574319183,0.121890042912143,-0.28596795161376,0.191832236749923,-0.0928034978353588,0.0457356404034405
"Facundo Bagnis",-0.0507658599281,0.123349308310089,-0.292526061733802,0.190994341877602,-0.1127547068964,0.0619888469682997
"Roberto Carballes Baena",-0.0522880221759052,0.100772234317223,-0.249797972079294,0.145221927727484,-0.0935337895578058,0.0412457673819006
"James Duckworth",-0.0528714031924169,0.116759438961522,-0.281715698412102,0.175972892027269,-0.134747989263757,0.0818765860713401
"Cameron Norrie",-0.0607352900249658,0.103686502524484,-0.263957100655876,0.142486520605944,-0.126670751504246,0.0659354614792801
"Jeremy Chardy",-0.0614348808525862,0.12977596630733,-0.315791100873837,0.192921339168664,0.0252960044033495,-0.0867308852559358
"Max Purcell",-0.0664097558442808,0.149292696770104,-0.359018064668544,0.226198552979983,-0.0644957004325702,-0.00191405541171058
"Benjamin Bonzi",-0.0680379474388201,0.109817322787025,-0.283275944979999,0.147200050102359,-0.119647791327039,0.051609843888219
"Sebastian Ofner",-0.0733319561095873,0.120687166914076,-0.309874456657351,0.163210544438176,-0.0216440481427512,-0.0516879079668361
"Jannik Sinner",-0.0826841095524642,0.0750547814429769,-0.229788778048224,0.0644205589432957,-0.00765924923854262,-0.0750248603139216
"Nuno Borges",-0.0832126100805671,0.121263785503927,-0.320885262297254,0.15446004213612,-0.012743611963421,-0.0704689981171461
"Radu Albot",-0.0844636723728702,0.107784522762712,-0.295717455078624,0.126790110332883,-0.167618165955897,0.0831544935830267
"Jordan Thompson",-0.0848361544952675,0.121847161924057,-0.323652203484839,0.153979894494304,-0.0561164696593212,-0.0287196848359464
"Alex Molcan",-0.0878705122362796,0.126273245663335,-0.335361525947395,0.159620501474836,-0.14830974672772,0.0604392344914404
"Gael Monfils",-0.0895513651455997,0.112106705551743,-0.309276470452452,0.130173740161253,-0.0274142084121727,-0.062137156733427
"Alexander Zverev",-0.0915202139848778,0.074834213124782,-0.238192576520845,0.0551521485510895,0.084026394649829,-0.175546608634707
"Luciano Darderi",-0.0926112218902019,0.14499736122451,-0.376800827743586,0.191578383963182,-0.117813094166557,0.0252018722763548
"Tomas Machac",-0.0978227630867838,0.119183769295429,-0.331418658447555,0.135773132273988,-0.0995114157469731,0.00168865266018926
"Julien Benneteau",-0.101874386244599,0.144082843310493,-0.384271569923293,0.180522797434095,-0.0269414535624575,-0.0749329326821413
"Fabian Marozsan",-0.106817269830205,0.107716902210328,-0.317938518688671,0.104303979028261,-0.0906959639503257,-0.016121305879879
"Miomir Kecmanovic",-0.107412277231918,0.110885816099858,-0.324744483183973,0.109919928720136,-0.14302123982239,0.0356089625904712
"Tim Van Rijthoven",-0.108279659819065,0.140928005100969,-0.384493474230041,0.16793415459191,-0.0860385927180238,-0.0222410671010414
"Martin Klizan",-0.112533657645852,0.144584654456251,-0.395914373097272,0.170847057805569,-0.11157349119283,-0.000960166453021856
"Rafael Nadal",-0.114873194886295,0.0821271585289534,-0.275839467755656,0.0460930779830647,-0.0633770613299774,-0.0514961335563181
"Taro Daniel",-0.123554120611327,0.125489187790253,-0.369508409129405,0.122400167906751,-0.0979218839280016,-0.0256322366833253
"Luca Van Assche",-0.126441949109065,0.141150408735628,-0.403091666634003,0.150207768415873,-0.127063968125813,0.000622019016748122
"Lucas Pouille",-0.126967066278925,0.131721970376556,-0.385137384189626,0.131203251631776,-0.0184370537223538,-0.108530012556571
"Yosuke Watanuki",-0.127703225780308,0.137763972237129,-0.397715649732257,0.142309198171641,-0.124340313001802,-0.00336291277850607
"David Goffin",-0.128923575278895,0.0978191934578101,-0.320645671452959,0.0627985208951685,-0.129712686022267,0.000789110743371493
"Marco Cecchinato",-0.129464899602403,0.138025498108048,-0.399989904842379,0.141060105637572,-0.100566007207438,-0.0288988923949652
"Fabio Fognini",-0.133915337007326,0.10695806770147,-0.343549297558204,0.0757186235435522,-0.15898647657737,0.0250711395700438
"Arthur Fils",-0.135627791777958,0.118204496635799,-0.36730434799481,0.0960487644388947,-0.0370699760267219,-0.0985578157512357
"Mikael Ymer",-0.136816693811576,0.141773285844346,-0.414687228036397,0.141053840413245,-0.279829063005756,0.14301236919418
"Casper Ruud",-0.139163009154357,0.095541328170079,-0.326420571402834,0.0480945530941198,-0.143413557155241,0.00425054800088382
"Francisco Cerundolo",-0.13952427655489,0.132496198151222,-0.399212053019767,0.120163499909986,-0.188678089106435,0.0491538125515449
"Yannick Hanfmann",-0.1417964230055,0.13034409639924,-0.397266157545428,0.113673311534427,-0.0617067957579184,-0.0800896272475819
"Laslo Djere",-0.146886688793326,0.0998545246746833,-0.342597960849072,0.0488245832624191,-0.0624099156050785,-0.0844767731882477
"Paolo Lorenzi",-0.147823415867251,0.119461668301702,-0.381963983271656,0.0863171515371542,-0.0918047833411994,-0.0560186325260517
"Christopher Eubanks",-0.149140800872288,0.12075250281127,-0.385811357425449,0.0875297556808737,-0.0508571950223984,-0.0982836058498894
"Stefano Travaglia",-0.151333715818818,0.143478664570368,-0.432546730926642,0.129879299289006,-0.17295826409781,0.0216245482789921
"Sebastian Korda",-0.151386978852246,0.102939760740095,-0.353145202480001,0.0503712447755096,-0.0317570571771883,-0.119629921675058
"Mikhail Kukushkin",-0.153901529836733,0.117314002142516,-0.38383274891832,0.0760296892448529,-0.13379350910492,-0.020108020731813
"Pedro Martinez",-0.158586145802254,0.124703133545546,-0.402999796310811,0.0858275047063044,-0.134797490426749,-0.0237886553755044
"Hugo Gaston",-0.161215251440294,0.149771209923222,-0.454761428810798,0.132330925930209,-0.188624756277406,0.027409504837112
"Pablo Carreno Busta",-0.164247000719827,0.105228630995638,-0.370491327613732,0.0419973261740775,-0.0824236987188401,-0.081823302000987
"Michael Mmoh",-0.164629446948953,0.113367755072798,-0.386826163899796,0.0575672700018889,-0.162281805066713,-0.00234764188223995
"Arthur Cazaux",-0.165192375926719,0.146494462025608,-0.452316245431481,0.121931493578042,-0.094427372126002,-0.0707650038007173
"Aslan Karatsev",-0.165310633802627,0.121099935399321,-0.402662145715424,0.0720408781101691,-0.20283642867272,0.0375257948700928
"Dusan Lajovic",-0.165432756237722,0.0943190395808745,-0.350294676872644,0.0194291643971997,-0.144920061004158,-0.0205126952335645
"Norbert Gombos",-0.167035031757267,0.144703090001966,-0.450647876612779,0.116577813098245,-0.0944694385676363,-0.0725655931896308
"Cristian Garin",-0.168001666183732,0.117687030809097,-0.398664008017018,0.0626606756495531,-0.142233604941952,-0.0257680612417805
"Pavel Kotov",-0.168578619026761,0.12556220012071,-0.414676009082963,0.0775187710294413,-0.243472282252944,0.0748936632261832
"Kyle Edmund",-0.169247211680358,0.122941976090421,-0.410209057005767,0.0717146336450512,-0.0133672568623833,-0.155879954817974
"Zizou Bergs",-0.176512921081863,0.13364554850019,-0.438453382836337,0.0854275406726104,-0.124472763962811,-0.052040157119052
"Emil Ruusuvuori",-0.176672761490962,0.147901452780427,-0.46655428220175,0.113208759219826,-0.180697846725493,0.0040250852345316
"Mirza Basic",-0.179532823042056,0.144810238056639,-0.463355674225741,0.104290028141628,-0.0619652694850494,-0.117567553557007
"Alex Michelsen",-0.180963644377283,0.129907802525899,-0.435578258638786,0.0736509698842198,-0.165359294970976,-0.0156043494063074
"Damir Dzumhur",-0.181754699273946,0.139252477086158,-0.454684539120804,0.0911751405729129,-0.0970930518333698,-0.0846616474405759
"Jaume Munar",-0.181799755991958,0.117818078610299,-0.412718946795853,0.0491194348119369,-0.12714264704514,-0.0546571089468175
"Federico Delbonis",-0.182885566934185,0.132934654474158,-0.443432702000812,0.0776615681324418,-0.117136630857366,-0.0657489360768188
"Robin Haase",-0.185268608673981,0.142988928274403,-0.46552175827979,0.0949845409318294,-0.0575719753432134,-0.127696633330767
"Roberto Bautista Agut",-0.187279503233992,0.129724119500257,-0.441534105380664,0.0669750989126814,-0.18660005632713,-0.000679446906861996
"Alex De Minaur",-0.188654681940844,0.0764874647175337,-0.338567358055988,-0.0387420058256993,-0.154620233717765,-0.0340344482230788
"Guido Pella",-0.188735965517639,0.107853272404096,-0.400124495044455,0.0226525640091781,-0.0638297799236853,-0.124906185593953
"Jiri Lehecka",-0.190640888261791,0.148403466546419,-0.481506337873668,0.100224561350085,-0.174417001998818,-0.0162238862629734
"Mackenzie Mcdonald",-0.191636404043416,0.110125710741433,-0.407478830868501,0.0242060227816685,-0.133177263409297,-0.0584591406341193
"Lorenzo Musetti",-0.194443050931239,0.105317446025828,-0.400861452085603,0.011975350223126,-0.120998602705685,-0.0734444482255536
"Alexander Shevchenko",-0.197009765809076,0.134365691475678,-0.460361681859225,0.066342150241073,-0.128048513679767,-0.0689612521293086
"Bernabe Zapata Miralles",-0.2003170693134,0.144903654769348,-0.484323013889548,0.0836888752627469,-0.226430656930643,0.026113587617243
"Flavio Cobolli",-0.205794904703755,0.130923090274703,-0.462399446386858,0.0508096369793483,-0.104510584252891,-0.101284320450864
"Thomas Fabbiano",-0.217220473148119,0.139351643325853,-0.490344675253261,0.0559037289570241,-0.316224552878703,0.0990040797305845
"Novak Djokovic",-0.217712364975388,0.0698806515844795,-0.35467592529716,-0.0807488046536163,0.00131534854650351,-0.219027713521892
"Ricardas Berankis",-0.225185159670574,0.142093160138663,-0.503682635991835,0.0533123166506879,-0.172487665930003,-0.0526974937405702
"Federico Coria",-0.234174814714055,0.123685334514507,-0.476593615778278,0.00824398635016821,-0.178411053313451,-0.0557637614006037
"Rinky Hijikata",-0.23606350945027,0.105985221404293,-0.443790726296189,-0.0283362926043521,-0.148569074906472,-0.0874944345437986
"Alejandro Davidovich Fokina",-0.237816472740056,0.10050792300846,-0.434808381997562,-0.0408245634825486,-0.206843199421769,-0.0309732733182867
"John Millman",-0.2385986058663,0.104322040401406,-0.443066047846789,-0.0341311638858116,-0.0842792452057605,-0.15431936066054
"Matteo Arnaldi",-0.239600388600303,0.132404941959423,-0.499109306215887,0.019908529015282,-0.127821058491237,-0.111779330109066
"Facundo Diaz Acosta",-0.241828188055423,0.145098282938052,-0.526215596832608,0.0425592207217622,-0.246908390130918,0.00508020207549469
"Philipp Kohlschreiber",-0.243019998848795,0.118083405906671,-0.474459221597695,-0.0115807760998951,-0.0721489036528402,-0.170871095195955
"Pablo Andujar",-0.24378233162054,0.102710946967333,-0.445092088494515,-0.0424725747465641,-0.198028782261482,-0.0457535493590579
"Yuichi Sugita",-0.245993996744774,0.148979114987197,-0.537987696568332,0.0459997030787844,-0.124777032143774,-0.121216964601
"Adrian Mannarino",-0.247419591982991,0.0930975547732744,-0.429887446387353,-0.0649517375786278,-0.13518243996109,-0.112237152021901
"Andy Murray",-0.247461197969155,0.123480802224963,-0.489479123112196,-0.0054432728261149,-0.119296441784018,-0.128164756185137
"Nikoloz Basilashvili",-0.249312925613319,0.119166811438666,-0.482875584185581,-0.0157502670410575,-0.072438196052644,-0.176874729560675
"Oscar Otte",-0.249336367889997,0.151471217253677,-0.546214498401646,0.0475417626216521,-0.1926311750959,-0.0567051927940968
"Corentin Moutet",-0.249972091392438,0.09927493950145,-0.444547397382673,-0.0553967854022031,-0.252101273029248,0.00212918163680996
"Daniel Altmaier",-0.257577289692747,0.105763472064484,-0.464869885819044,-0.0502846935664494,-0.0643027720158227,-0.193274517676924
"Adam Walton",-0.268217024143651,0.146074158280488,-0.554517113445412,0.0180830651581097,-0.172894657814801,-0.0953223663288498
"Yoshihito Nishioka",-0.274473385031711,0.131000203349319,-0.531229065563799,-0.0177177044996231,-0.302016714512235,0.027543329480524
"Constant Lestienne",-0.276487303357059,0.131242286550038,-0.533717458243818,-0.0192571484702995,-0.132848184443359,-0.1436391189137
"Alexandre Muller",-0.30428447517272,0.136058137817923,-0.570953525099436,-0.0376154252460041,-0.278484020335214,-0.0258004548375062
"Luca Nardi",-0.311006034841398,0.151138465457189,-0.607231983816138,-0.0147800858666567,-0.361409765659039,0.050403730817641
"Carlos Alcaraz",-0.317354685485547,0.070311372176068,-0.455162442654232,-0.179546928316862,-0.13084566294354,-0.186509022542007
"Dominik Koepfer",-0.326618047889631,0.144255695182556,-0.609354015012229,-0.0438820807670326,-0.265049054179498,-0.0615689937101324
"Holger Rune",-0.342782872622405,0.114259143088582,-0.566726677980434,-0.118839067264376,-0.149927588288183,-0.192855284334222
"Salvatore Caruso",-0.348219443281725,0.144354000701134,-0.631148085680217,-0.0652908008832338,-0.267653470394806,-0.0805659728869193
"Hyeon Chung",-0.351747652631425,0.131770709757317,-0.610013497973048,-0.0934818072898029,-0.138080001506649,-0.213667651124777
"Jenson Brooksby",-0.356043900281313,0.108692956105155,-0.56907817962061,-0.143009620942017,-0.22294811374222,-0.133095786539093
"Yibing Wu",-0.372055523333009,0.128597176795748,-0.624101358366205,-0.120009688299814,-0.227995401028625,-0.144060122304384
"Mariano Navone",-0.391191561040446,0.130201782103278,-0.646382364685802,-0.136000757395089,-0.17693719904571,-0.214254361994736
"Hugo Dellien",-0.416436054531097,0.134802307873295,-0.680643722995636,-0.152228386066557,-0.345236998061171,-0.0711990564699253
"Stefan Kozlov",-0.456919102094512,0.148830890962471,-0.748622288167963,-0.165215916021061,-0.412675667587549,-0.0442434345069631
"Juncheng Shang",-0.462377494992549,0.128403543386618,-0.714043815517648,-0.210711174467451,-0.296762501848825,-0.165614993143724
"Kei Nishikori",-0.463331638967167,0.101550671222298,-0.662367297168739,-0.264295980765596,-0.244357734689796,-0.218973904277371
"Sebastian Baez",-0.468338267149097,0.124820853758883,-0.712982645036049,-0.223693889262145,-0.266648775588538,-0.201689491560559
"Sumit Nagal",-0.498462929350918,0.149429924441241,-0.791340199468291,-0.205585659233545,-0.403450084645325,-0.0950128447055927
"Diego Schwartzman",-0.621482699636841,0.0794464306502854,-0.777194842411659,-0.465770556862022,-0.237881131931494,-0.383601567705347
