"ServerName","SQS_logodds","SE_SQS","CI_low","CI_high","MeasuredSkill","UnmeasuredCraft"
"Yoshihito Nishioka",-0.725887070133789,0.16890447560721,-1.05693375915155,-0.394840381116033,-0.871935313293546,0.146048243159757
"Daniel Evans",-0.727601001632995,0.121802860041652,-0.966330220528607,-0.488871782737384,-0.777792115837995,0.0501911142049999
"Tomas Machac",-0.729045852084204,0.158206058718106,-1.03912402930772,-0.418967674860688,-0.773672348074771,0.0446264959905673
"Taro Daniel",-0.729517768295486,0.158661502884519,-1.04048859968214,-0.418546936908831,-0.798460540676204,0.0689427723807186
"Fabio Fognini",-0.730724185222539,0.144741381066632,-1.01441207918573,-0.447036291259352,-0.828338902589545,0.0976147173670065
"Hamad Medjedovic",-0.731211279840362,0.188327752843407,-1.1003268927028,-0.362095666977924,-0.695764035280148,-0.0354472445602143
"Milos Raonic",-0.738246442180123,0.17538060802102,-1.08198611748806,-0.394506766872188,-0.559772531992698,-0.178473910187425
"Robin Haase",-0.740897410925198,0.186767338882436,-1.10695466862316,-0.374840153227236,-0.719658941359366,-0.0212384695658319
"Pedro Martinez",-0.743831325981109,0.166345940476715,-1.06986337828991,-0.417799273672305,-0.766585648950848,0.0227543229697388
"Damir Dzumhur",-0.749326593248564,0.195673823171672,-1.1328402393823,-0.365812947114827,-0.809051077355954,0.0597244841073903
"Borna Coric",-0.750796831708317,0.178366203601461,-1.10038816682632,-0.401205496590316,-0.74476724010684,-0.00602959160147722
"Joao Sousa",-0.751186652036827,0.164760223170046,-1.0741107555349,-0.428262548538754,-0.85451943969068,0.103332787653853
"Lucas Pouille",-0.751418517082748,0.171889945706799,-1.08831661997262,-0.414520414192876,-0.739429195987426,-0.0119893210953221
"Matteo Arnaldi",-0.752614909348548,0.179874105299347,-1.10516167748663,-0.400068141210464,-0.819154153696865,0.0665392443483163
"Denis Shapovalov",-0.756166053351328,0.123355592789755,-0.997938572510837,-0.514393534191819,-0.698872925561444,-0.0572931277898833
"Richard Gasquet",-0.757184195430514,0.127998509271259,-1.008056663677,-0.506311727184029,-0.774730532940264,0.01754633750975
"Corentin Moutet",-0.765627329497502,0.136553044691018,-1.03326637907119,-0.497988279923818,-0.890886900852487,0.125259571354985
"Mattia Bellucci",-0.770140131429558,0.196751908892465,-1.1557667867483,-0.38451347611082,-0.760579582281738,-0.00956054914782023
"Alejandro Tabilo",-0.774822990528177,0.199658676890595,-1.16614680643466,-0.383499174621691,-0.891935414884438,0.117112424356261
"Cameron Norrie",-0.775086467359743,0.143215155392559,-1.05578301396947,-0.49438992075002,-0.820844523768868,0.0457580564091252
"Dusan Lajovic",-0.776068194885366,0.132020247536229,-1.03482312528644,-0.517313264484296,-0.82858769222482,0.0525194973394532
"Karen Khachanov",-0.777820448395837,0.133671834170201,-1.03981242911684,-0.515828467674832,-0.734768191769755,-0.0430522566260818
"Jordan Thompson",-0.778093604142548,0.167126022291283,-1.1056545887129,-0.450532619572195,-0.836346367315779,0.0582527631732319
"Nicolas Jarry",-0.77812192258816,0.158590615557826,-1.08895381736754,-0.467290027808783,-0.741104856133202,-0.0370170664549584
"Martin Klizan",-0.778664450170774,0.193321615635469,-1.15756785424939,-0.39976104609216,-0.735993587887954,-0.0426708622828202
"Botic Van De Zandschulp",-0.781025690706596,0.128010292540961,-1.03192125373732,-0.530130127675877,-0.755629732081917,-0.0253959586246797
"Lorenzo Musetti",-0.784494775298977,0.145463627912485,-1.06959824706798,-0.499391303529971,-0.792126198813705,0.00763142351472838
"Stefanos Tsitsipas",-0.786130385601091,0.143005154645451,-1.06641533830975,-0.505845432892427,-0.735767738081953,-0.0503626475191383
"Carlos Alcaraz",-0.786629332029986,0.100989096475105,-0.984564323952434,-0.588694340107539,-0.755962812321355,-0.0306665197086315
"Thiago Monteiro",-0.788148695131801,0.159084130088036,-1.09994786061624,-0.476349529647365,-0.790733198661962,0.00258450353016087
"Holger Rune",-0.791284821374436,0.149038633620485,-1.08339517557565,-0.499174467173224,-0.708560252552686,-0.0827245688217497
"Alex Molcan",-0.798720672167331,0.170595734528282,-1.13308216775892,-0.464359176575743,-0.800159825011569,0.00143915284423744
"Daniil Medvedev",-0.812815333250664,0.100913406117371,-1.01060197479798,-0.615028691703352,-0.740637947977449,-0.0721773852732151
"Philipp Kohlschreiber",-0.813847006222792,0.164506493445161,-1.13627380859828,-0.491420203847301,-0.787720281399887,-0.0261267248229047
"Ugo Humbert",-0.819185592478582,0.156044604649426,-1.12502739757325,-0.513343787383917,-0.835566335911124,0.0163807434325413
"Julien Benneteau",-0.822149996397756,0.19218678987302,-1.19882918285324,-0.44547080994227,-0.715035844722803,-0.107114151674953
"Andrey Rublev",-0.823505099174803,0.105608688056058,-1.0304943242192,-0.616515874130403,-0.879034520058485,0.0555294208836822
"Luciano Darderi",-0.8236809833256,0.191436797236814,-1.19889021122545,-0.448471755425748,-0.841505134569529,0.0178241512439294
"Sebastian Korda",-0.825821218701617,0.140537285157575,-1.1012692360955,-0.550373201307734,-0.794579218306201,-0.031242000395416
"Michael Mmoh",-0.826010871564906,0.160503086135525,-1.14059113979806,-0.511430603331747,-0.726335672994242,-0.0996751985706643
"Casper Ruud",-0.827453607409995,0.137163554630485,-1.09628923447724,-0.558617980342751,-0.741192488457746,-0.0862611189522489
"Nuno Borges",-0.827771193115688,0.160150189919747,-1.14165979747564,-0.513882588755734,-0.8143222727282,-0.0134489203874886
"Alejandro Davidovich Fokina",-0.828249384227363,0.140115880999722,-1.10287146464892,-0.553627303805809,-0.776282243659059,-0.0519671405683041
"Emil Ruusuvuori",-0.829953405158359,0.200802697919253,-1.22351946107857,-0.436387349238148,-0.823047377552631,-0.00690602760572786
"John Millman",-0.833752889174732,0.148173487468673,-1.12416758807703,-0.543338190272436,-0.82755596890346,-0.00619692027127206
"Facundo Diaz Acosta",-0.83443045280312,0.200981779151087,-1.22834750148803,-0.440513404118207,-0.77787459326586,-0.0565558595372597
"Christopher Eubanks",-0.837306028001702,0.168251079065058,-1.16707208332922,-0.507539972674187,-0.664326594375356,-0.172979433626347
"Tommy Paul",-0.838538072979411,0.13396409795125,-1.10110288018526,-0.575973265773566,-0.850514282798016,0.0119762098186042
"Jakub Mensik",-0.844108887665289,0.18544950110847,-1.20758323078881,-0.480634544541768,-0.883207489332096,0.0390986016668067
"Jannik Sinner",-0.851430171462285,0.100768847873958,-1.04893348405884,-0.653926858865731,-0.804641257844208,-0.0467889136180763
"Lloyd Harris",-0.852264100023364,0.153199777860682,-1.15253014706984,-0.55199805297689,-0.706340220961637,-0.145923879061728
"Adrian Mannarino",-0.852464542803485,0.122624786899739,-1.09280470873887,-0.612124376868097,-0.888436956569212,0.0359724137657277
"Andreas Seppi",-0.867135944066997,0.146545055509654,-1.15435897497834,-0.579912913155653,-0.815207602590333,-0.0519283414766639
"Hyeon Chung",-0.867864734127357,0.182926923848737,-1.22639491667358,-0.509334551581131,-0.754052636079816,-0.113812098047541
"Kei Nishikori",-0.870084754954624,0.143925096479933,-1.15217276052675,-0.587996749382503,-0.843954118364853,-0.0261306365897716
"Alexander Shevchenko",-0.872241039732053,0.184922614208287,-1.23468270350729,-0.509799375956816,-0.766285288682866,-0.105955751049187
"Pablo Andujar",-0.874465958192903,0.144153930790467,-1.1570024707721,-0.591929445613709,-0.81083633168263,-0.0636296265102734
"Taylor Fritz",-0.878466828422388,0.114022695091527,-1.10194720422197,-0.654986452622803,-0.741226319892803,-0.137240508529586
"Sebastian Ofner",-0.87869788392303,0.167444999090975,-1.20688405153268,-0.550511716313378,-0.745969370053557,-0.132728513869472
"Rinky Hijikata",-0.881350949805519,0.140648358677385,-1.15701666729787,-0.605685232313173,-0.856933426718476,-0.0244175230870435
"Jack Draper",-0.881856595457535,0.124775424502686,-1.1264119336385,-0.637301257276573,-0.816394872183424,-0.0654617232741107
"Flavio Cobolli",-0.884932912605263,0.169533333487995,-1.21721214042075,-0.552653684789774,-0.804650120643015,-0.0802827919622472
"Roger Federer",-0.896701747058037,0.133224414276158,-1.15781680090075,-0.635586693215324,-0.703757767418767,-0.19294397963927
"Kyle Edmund",-0.904372496452927,0.166520187758258,-1.23074606715796,-0.577998925747894,-0.768156369902505,-0.136216126550422
"Bernabe Zapata Miralles",-0.906924807099631,0.202826601310371,-1.30445764077462,-0.509391973424639,-0.885577573742021,-0.0213472333576107
"Dominik Koepfer",-0.907401657548398,0.195959936008739,-1.2914760745383,-0.523327240558496,-0.77938659333243,-0.128015064215968
"Aleksandar Vukic",-0.907876764214949,0.199486256819227,-1.29886264299134,-0.516890885438556,-0.813312065530335,-0.0945646986846137
"Rafael Nadal",-0.908434996684846,0.114753466532603,-1.13334765818987,-0.683522335179822,-0.741596413778658,-0.166838582906189
"Hugo Dellien",-0.909899118844384,0.19759415625191,-1.29717654865371,-0.522621689035061,-0.857495914492852,-0.0524032043515318
"Fabian Marozsan",-0.910693090927305,0.153262574677387,-1.21108221747286,-0.610303964381746,-0.754896788137471,-0.155796302789834
"Matteo Berrettini",-0.915968186183017,0.120337688098167,-1.15182572083824,-0.680110651527796,-0.697737480256255,-0.218230705926762
"Alex De Minaur",-0.927436715516864,0.0995426781473893,-1.12253677961041,-0.732336651423319,-0.823336691672879,-0.104100023843985
"Gael Monfils",-0.927809465544805,0.160276092830013,-1.24194483507443,-0.613674096015181,-0.698697374575784,-0.229112090969021
"Tennys Sandgren",-0.928564777049057,0.168741065640577,-1.2592911884175,-0.597838365680616,-0.791299771478584,-0.137265005570473
"Alexandre Muller",-0.930398751624475,0.192727795951086,-1.30813829050839,-0.552659212740563,-0.858320846808151,-0.0720779048163245
"Grigor Dimitrov",-0.936758172807143,0.124043814256399,-1.17987958125466,-0.693636764359624,-0.808256066961749,-0.128502105845394
"Dominic Stricker",-0.944413933666004,0.17352913202413,-1.28452478270179,-0.604303084630214,-0.796010720758519,-0.148403212907485
"Alex Michelsen",-0.946836767066558,0.184911874034201,-1.3092573804874,-0.584416153645717,-0.775571763947586,-0.171265003118971
"Arthur Fils",-0.947093651374749,0.160545242123365,-1.26175654382581,-0.63243075892369,-0.726799042147458,-0.220294609227291
"Frances Tiafoe",-0.947436066482366,0.0973528330194801,-1.13824411299349,-0.756628019971244,-0.798301227392949,-0.149134839089417
"Luca Nardi",-0.94747955674223,0.200608145209692,-1.34066429635861,-0.554294817125852,-0.893903574794529,-0.0535759819477008
"Arthur Cazaux",-0.952851452323349,0.196073183303143,-1.33714782993163,-0.568555074715068,-0.841119248637408,-0.111732203685941
"Zizou Bergs",-0.954431749353536,0.170165748718519,-1.28795048824413,-0.620913010462945,-0.779568647121169,-0.174863102232367
"Novak Djokovic",-0.96317871848804,0.100729352165765,-1.16060462091899,-0.765752816057089,-0.796211469371925,-0.166967249116115
"Brandon Nakashima",-0.965730477705017,0.130189782936818,-1.22089776341627,-0.710563191993767,-0.711497389681825,-0.254233088023192
"Mackenzie Mcdonald",-0.968111612258462,0.16559760144964,-1.29267694702597,-0.643546277490949,-0.757311590506765,-0.210800021751697
"Yuichi Sugita",-0.969525212855548,0.196913958244074,-1.35546947906716,-0.583580946643939,-0.8411373297886,-0.128387883066948
"Andy Murray",-0.970102107297763,0.168318637748858,-1.30000057521237,-0.640203639383158,-0.834961468654953,-0.13514063864281
"Sumit Nagal",-0.971337153979531,0.202351488826078,-1.3679387842967,-0.574735523662359,-0.988515773299321,0.0171786193197905
"Paolo Lorenzi",-0.971465928369585,0.166983424727225,-1.2987474268501,-0.644184429889068,-0.832225276368583,-0.139240652001002
"Marcos Baghdatis",-0.97385302641597,0.191975232451814,-1.35011756794523,-0.597588484886709,-0.841892207087129,-0.131960819328841
"Constant Lestienne",-0.975838815052115,0.179849580550724,-1.32833751556617,-0.623340114538061,-0.881439611123532,-0.0943992039285829
"Oscar Otte",-0.975891154202014,0.193401896320405,-1.35495190553176,-0.59683040287227,-0.909139995507885,-0.0667511586941287
"Juncheng Shang",-0.983208733383041,0.17238509463159,-1.32107731033249,-0.645340156433596,-0.935421813823299,-0.0477869195597424
"Adam Walton",-0.998673730450716,0.198387633617328,-1.38750634731881,-0.609841113582625,-0.831758361779393,-0.166915368671323
"Luca Van Assche",-1.00125414069313,0.190731740160159,-1.3750814821157,-0.62742679927057,-0.904462161227484,-0.0967919794656493
"Alexander Zverev",-1.03784337322862,0.116978890533414,-1.26711778562557,-0.808568960831679,-0.728738189458522,-0.309105183770102
"Jason Kubler",-1.05166185868929,0.190674578378994,-1.42537716507948,-0.677946552299103,-0.855113006085279,-0.196548852604011
"Daniel Altmaier",-1.06288199657989,0.159326883264952,-1.37515694954821,-0.750607043611569,-0.793871845490722,-0.26901015108917
"Mikhail Kukushkin",-1.07953847188697,0.164794809253748,-1.40253036286347,-0.756546580910478,-0.948217148790775,-0.131321323096198
"Guido Pella",-1.08313293403633,0.154638861607925,-1.38621953339814,-0.780046334674526,-0.835994295278241,-0.247138638758091
"Jenson Brooksby",-1.08552279700549,0.157919933318883,-1.39504017875147,-0.77600541525951,-0.902770934013168,-0.18275186299232
"Sebastian Baez",-1.11206677139064,0.17575576137008,-1.45654173375141,-0.76759180902987,-0.86017450695489,-0.251892264435752
"Pablo Carreno Busta",-1.12068567306659,0.15758097283858,-1.42953870447899,-0.811832641654185,-0.836802865338997,-0.283882807727591
"Mariano Navone",-1.12767642711646,0.175785320059115,-1.47220932344317,-0.783143530789749,-0.873088838062073,-0.254587589054387
"Diego Schwartzman",-1.14296081625697,0.116985802676066,-1.37224877620457,-0.913672856309372,-0.913173714889372,-0.2297871013676
"Marcos Giron",-1.175523848725,0.170105281643226,-1.50892407432577,-0.842123623124234,-0.929007242047388,-0.246516606677612
