"ServerName","SQS_logodds","SE_SQS","CI_low","CI_high","MeasuredSkill","UnmeasuredCraft"
"Samantha Stosur",-0.403158595179621,0.117661937325325,-0.633771754688466,-0.172545435670775,-0.389070069064398,-0.0140885261152229
"Andrea Petkovic",-0.404172677710054,0.115211832474496,-0.629983719952928,-0.178361635467179,-0.461487019681932,0.0573143419718783
"Beatriz Haddad Maia",-0.410518851849725,0.0931300208161527,-0.593050338528849,-0.2279873651706,-0.497288162823305,0.0867693109735804
"Amanda Anisimova",-0.412976232918151,0.103559320152853,-0.615948770681196,-0.210003695155107,-0.413960297586961,0.000984064668809717
"Jodie Burrage",-0.41576698483387,0.112020173905099,-0.635322491229776,-0.196211478437963,-0.357891346672988,-0.0578756381608816
"Heather Watson",-0.415925929397326,0.097994580935025,-0.60799177871007,-0.223860080084581,-0.390782131311149,-0.0251437980861767
"Cori Gauff",-0.417748505966496,0.103182810078575,-0.619983097544139,-0.215513914388853,-0.33067735237604,-0.0870711535904563
"Belinda Bencic",-0.421241981632975,0.0875415281454294,-0.592820223949616,-0.249663739316334,-0.449111466238999,0.0278694846060237
"Robin Montgomery",-0.425890243887059,0.114906168011493,-0.651102194791093,-0.200678292983025,-0.441836144643462,0.0159459007564035
"Marketa Vondrousova",-0.429675616720441,0.102076872232665,-0.629742609950961,-0.229608623489921,-0.39790960130695,-0.0317660154134906
"Anna Blinkova",-0.431966386678482,0.111103989857848,-0.649726205338568,-0.214206568018396,-0.418607756068745,-0.0133586306097369
"Garbine Muguruza",-0.438581774301671,0.106334091410014,-0.646992763794088,-0.230170784809253,-0.410603079433773,-0.0279786948678974
"Dayana Yastremska",-0.442313862231265,0.09670459490017,-0.631851385375134,-0.252776339087396,-0.378939427828614,-0.0633744344026512
"Sorana Cirstea",-0.445385599955366,0.102202627808572,-0.645699069585518,-0.245072130325213,-0.359812190119603,-0.0855734098357623
"Vera Zvonareva",-0.445485879770807,0.115511027285934,-0.671883333068461,-0.219088426473153,-0.418210621174963,-0.0272752585958437
"Mccartney Kessler",-0.452391574333878,0.117779318584667,-0.683234796883494,-0.221548351784262,-0.437169774186238,-0.0152218001476404
"Ashlyn Krueger",-0.453084458760884,0.116400229588799,-0.681224716547123,-0.224944200974645,-0.404265838819275,-0.0488186199416091
"Anastasia Potapova",-0.453178598907536,0.115763440950271,-0.680070773896497,-0.226286423918574,-0.396444675598186,-0.0567339233093501
"Lauren Davis",-0.453208623289982,0.115208241175388,-0.679012626715948,-0.227404619864017,-0.461907925471877,0.00869930218189485
"Kateryna Kozlova",-0.457011134263511,0.116259777858349,-0.684876111716503,-0.229146156810519,-0.449187081839228,-0.00782405242428327
"Varvara Gracheva",-0.460749966588108,0.112981614985721,-0.682189862875291,-0.239310070300925,-0.418492984239542,-0.0422569823485658
"Johanna Larsson",-0.463405203927958,0.114004360454505,-0.686849644499311,-0.239960763356605,-0.478581184641093,0.0151759807131351
"Jasmine Paolini",-0.465524268151661,0.0980368155376272,-0.657672895764407,-0.273375640538915,-0.485383437373977,0.0198591692223156
"Qiang Wang",-0.468901600568283,0.106923624900531,-0.678468054469794,-0.259335146666773,-0.399896168499552,-0.069005432068732
"Katerina Siniakova",-0.470940541346522,0.102888106097084,-0.672597523734342,-0.269283558958703,-0.444290745771981,-0.0266497955745411
"Danielle Collins",-0.473656652023067,0.088375510966439,-0.646869470632612,-0.300443833413522,-0.448260556700201,-0.0253960953228657
"Jessica Pegula",-0.476538551456712,0.097749531927142,-0.668124113539558,-0.284952989373865,-0.419203514485551,-0.0573350369711607
"Coco Vandeweghe",-0.477816098301912,0.113092070556936,-0.69947248353057,-0.256159713073254,-0.462683345799172,-0.0151327525027401
"Yafan Wang",-0.479190253102257,0.11475369887718,-0.704103369994285,-0.254277136210229,-0.483021276465811,0.0038310233635543
"Elise Mertens",-0.485737862593061,0.0939149203320534,-0.669807724054834,-0.301668001131288,-0.424815364634883,-0.0609224979581779
"Ajla Tomljanovic",-0.487939433057414,0.0911058079638626,-0.666503535449007,-0.30937533066582,-0.414205258179324,-0.0737341748780897
"Jaqueline Cristian",-0.48997699457117,0.116826645974807,-0.718953013116403,-0.261000976025936,-0.524075120838314,0.0340981262671445
"Bernarda Pera",-0.491031409638276,0.112378100354801,-0.711288438984714,-0.270774380291838,-0.496446211161897,0.00541480152362139
"Mirra Andreeva",-0.49546673719905,0.109372279941541,-0.709832466791504,-0.281101007606597,-0.470064216773002,-0.0254025204260481
"Anastasija Sevastova",-0.49757646092535,0.102804450661766,-0.699069481672836,-0.296083440177864,-0.466777996077553,-0.0307984648477964
"Angelique Kerber",-0.49858509153568,0.0878569352380775,-0.67078152039438,-0.32638866267698,-0.515456601423929,0.0168715098882494
"Caroline Dolehide",-0.50443966065298,0.111738050395904,-0.723442215131672,-0.285437106174287,-0.422440340078706,-0.0819993205742738
"Dominika Cibulkova",-0.504449604357949,0.107642480660353,-0.715424989658791,-0.293474219057108,-0.615343140147485,0.110893535789535
"Daria Gavrilova",-0.509138428632266,0.109067165542433,-0.722906144991302,-0.295370712273231,-0.525088473418166,0.0159500447858999
"Marie Bouzkova",-0.521352776069736,0.100660289254018,-0.718643317680995,-0.324062234458477,-0.49485497804967,-0.0264977980200663
"Caroline Wozniacki",-0.521385762721269,0.100320473134597,-0.718010276977098,-0.324761248465441,-0.462787387268757,-0.058598375452512
"Diane Parry",-0.522251833429099,0.113569887642552,-0.744844722936761,-0.299658943921437,-0.463968865529975,-0.0582829678991243
"Luksika Kumkhum",-0.526642912929779,0.116932633630513,-0.755826663463002,-0.297459162396557,-0.525152056719624,-0.0014908562101558
"Arantxa Rus",-0.528807694062083,0.110509635412999,-0.745402599416214,-0.312212788707953,-0.586293462158081,0.0574857680959979
"Shuai Zhang",-0.532016859667082,0.103321101866911,-0.734522498169222,-0.329511221164941,-0.470149365723262,-0.0618674939438202
"Elina Avanesyan",-0.536170930232222,0.116733655907604,-0.764964691594818,-0.307377168869626,-0.488851338719204,-0.0473195915130176
"Alison Riske",-0.537156050969089,0.0963298866525771,-0.725959159442966,-0.348352942495213,-0.38263352662647,-0.15452252434262
"Sloane Stephens",-0.540900583333403,0.0959394925442543,-0.72893853341519,-0.352862633251615,-0.473519392858887,-0.0673811904745156
"Elisabetta Cocciaretto",-0.542959017020307,0.117690378084685,-0.773627919393191,-0.312290114647423,-0.549508285462951,0.00654926844264421
"Cristina Bucsa",-0.548274336584261,0.116379196076569,-0.776373369444061,-0.320175303724462,-0.515640545305697,-0.0326337912785637
"Aliaksandra Sasnovich",-0.550130292488829,0.0955853608472487,-0.737474157198701,-0.362786427778956,-0.518985289820499,-0.0311450026683299
"Emma Navarro",-0.558496977197371,0.104362258881217,-0.763043245949801,-0.35395070844494,-0.510190093962948,-0.0483068832344225
"Carla Suarez Navarro",-0.562754016659981,0.117202031740003,-0.792465777785308,-0.333042255534655,-0.569897646390073,0.00714362973009133
"Marta Kostyuk",-0.564787018210128,0.109336935165982,-0.779083473315445,-0.350490563104812,-0.525800435593635,-0.0389865826164936
"Harriet Dart",-0.568297648735758,0.096013431434629,-0.756480516379737,-0.380114781091779,-0.559646589190995,-0.0086510595447632
"Emma Raducanu",-0.571764778608372,0.0972568955655089,-0.762384791164943,-0.381144766051801,-0.467937002156699,-0.103827776451673
"Simona Halep",-0.577931307242794,0.0886953511373268,-0.751771001068089,-0.4040916134175,-0.491999109965586,-0.0859321972772086
"Katie Volynets",-0.578511123016508,0.114745739191976,-0.803408639212208,-0.353613606820808,-0.576602548937106,-0.00190857407940142
"Alize Cornet",-0.579453617119348,0.0988735645763676,-0.773242242712124,-0.385664991526572,-0.477678644872805,-0.101774972246543
"Sofia Kenin",-0.586497104904997,0.10111631417188,-0.784681438931319,-0.388312770878676,-0.519415745248449,-0.0670813596565478
"Yulia Putintseva",-0.596334020462846,0.0996440406999102,-0.791632751508713,-0.401035289416978,-0.571768703135376,-0.0245653173274697
"Daria Kasatkina",-0.596907349566754,0.090434748000258,-0.774156198598215,-0.419658500535293,-0.628986886138003,0.0320795365712488
"Diana Shnaider",-0.60387281006299,0.115880068737626,-0.830993571314762,-0.376752048811218,-0.55705384527143,-0.0468189647915605
"Anhelina Kalinina",-0.605818036517035,0.114424514257056,-0.830085963409355,-0.381550109624715,-0.600328372111075,-0.00548966440596054
"Agnieszka Radwanska",-0.606431909904494,0.116087437089784,-0.83395910565803,-0.378904714150958,-0.625964222420551,0.0195323125160575
"Viktoriya Tomova",-0.61339516321447,0.108785224521237,-0.826610285326199,-0.400180041102742,-0.535154509766838,-0.078240653447632
"Jessica Bouzas Maneiro",-0.630585229808306,0.11872941396262,-0.863290605080587,-0.397879854536024,-0.671382021243471,0.0407967914351653
"Saisai Zheng",-0.637275673028083,0.117085068348051,-0.866758190117674,-0.407793155938492,-0.576839690929878,-0.0604359820982052
"Caty Mcnally",-0.654438648535774,0.112024660069537,-0.87400294765241,-0.434874349419139,-0.520272178823595,-0.13416646971218
"Varvara Lepchenko",-0.654797532782904,0.117823517586423,-0.885727383784116,-0.423867681781693,-0.608046904316238,-0.0467506284666666
"Kristie Ahn",-0.656793608799858,0.117626173810501,-0.887336673107689,-0.426250544492028,-0.625911585978691,-0.0308820228211672
"Laura Siegemund",-0.679192782039022,0.113344635012118,-0.901344184503612,-0.457041379574432,-0.732943283918782,0.05375050187976
"Sara Sorribes Tormo",-0.685221578471243,0.112562115851907,-0.905839271564606,-0.464603885377881,-0.680498953268484,-0.00472262520275949
"Mihaela Buzarnescu",-0.688658313235166,0.114913704992537,-0.913885036350599,-0.463431590119734,-0.69164444273472,0.00298612949955406
"Timea Bacsinszky",-0.705680661601744,0.117769906523759,-0.93650543685096,-0.474855886352528,-0.59945172392716,-0.106228937674584
"Viktorija Golubic",-0.721051942731169,0.104525679402357,-0.925918509819369,-0.516185375642969,-0.74149014705644,0.0204382043252709
"Renata Zarazua",-0.74391585397236,0.117596327251545,-0.974400420099574,-0.513431287845145,-0.697751775475419,-0.046164078496941
"Lesia Tsurenko",-0.852936345401716,0.113115142319024,-1.07463795045313,-0.631234740350306,-0.833078507068877,-0.0198578383328387
"Monica Niculescu",-0.932012494347518,0.120901861061723,-1.16897578769236,-0.695049201002675,-0.951152750596408,0.0191402562488904
"Madison Brengle",-0.993045378297325,0.121037794889981,-1.23027509704983,-0.755815659544816,-1.06767607552211,0.0746306972247819
